timestamp,price,quantity
1774707689893,210,10
1774707689893,210,30
1774707689894,210,50
1774707689894,210,10
1774707689897,210,50
1774707689904,210,40
1774707689904,210,20
1774707689907,210,10
1774707689908,210,40
1774707689909,210,10
1774707689912,210,40
1774707689912,210,50
1774707689913,210,20
1774707689914,210,20
1774707689914,210,40
1774707689917,210,40
1774707689917,210,40
1774707689917,210,10
1774707689920,210,20
1774707689920,210,80
1774707689923,210,20
1774707689924,210,20
1774707689924,211,10
1774707689925,211,50
1774707689931,211,10
1774707689931,211,10
1774707689934,211,60
1774707689935,211,30
1774707689935,211,10
1774707689938,211,40
1774707689938,211,10
1774707689943,211,10
1774707689945,211,30
1774707689948,211,40
1774707689948,211,20
1774707689950,211,20
1774707689950,211,20
1774707689951,211,10
1774707689951,211,20
1774707689953,211,10
1774707689954,211,80
1774707689956,211,10
1774707689958,211,20
1774707689959,211,10
1774707689960,211,40
1774707689961,211,20
1774707689967,211,20
1774707689969,211,20
1774707689970,211,20
1774707689970,211,40
1774707689976,211,30
1774707689976,211,10
1774707689978,211,60
1774707689978,211,20
1774707689979,211,30
1774707689981,211,40
1774707689981,211,40
1774707689987,211,50
1774707689988,211,20
1774707689988,211,10
1774707689988,211,10
1774707689992,211,10
1774707689993,211,50
1774707689993,211,40
1774707689996,211,40
1774707690004,211,10
1774707690004,211,20
1774707690006,211,20
1774707690006,211,40
1774707690007,211,30
1774707690007,211,30
1774707690008,211,20
1774707690010,211,20
1774707690027,211,40
1774707690028,211,30
1774707690029,211,60
1774707690029,211,30
1774707690031,211,30
1774707690032,211,30
1774707690032,211,40
1774707690035,211,20
1774707690036,211,20
1774707690037,211,30
1774707690038,211,30
1774707690039,211,40
1774707690041,211,40
1774707690042,211,30
1774707690042,211,20
1774707690045,211,80
1774707690045,211,10
1774707690048,211,10
1774707690049,211,10
1774707690054,211,40
1774707690056,211,10
1774707690056,211,40
1774707690059,211,20
1774707690064,211,80
1774707690064,211,10
1774707690065,212,10
1774707690066,212,30
1774707690066,212,40
1774707690067,212,20
1774707690067,212,10
1774707690068,212,30
1774707690068,212,30
1774707690068,212,30
1774707690075,212,40
1774707690075,212,30
1774707690081,212,40
1774707690082,212,30
1774707690084,212,20
1774707690085,212,70
1774707690087,212,80
1774707690095,212,50
1774707690095,212,20
1774707690096,212,30
1774707690097,212,30
1774707690100,212,20
1774707690100,212,20
1774707690101,212,20
1774707690102,212,70
1774707690103,212,10
1774707690103,212,60
1774707690104,212,10
1774707690105,212,10
1774707690106,212,50
1774707690114,212,20
1774707690114,212,20
1774707690115,212,50
1774707690115,212,10
1774707690116,212,40
1774707690117,212,30
1774707690117,212,20
1774707690119,212,20
1774707690120,212,30
1774707690120,212,60
1774707690131,212,20
1774707690132,212,80
1774707690137,212,10
1774707690138,212,40
1774707690139,212,10
1774707690140,213,80
1774707690140,213,10
1774707690141,213,30
1774707690144,213,20
1774707690145,213,30
1774707690146,213,20
1774707690147,213,70
1774707690147,213,10
1774707690150,213,20
1774707690153,213,20
1774707690155,213,40
1774707690155,213,40
1774707690157,213,80
1774707690158,213,20
1774707690159,213,20
1774707690159,213,70
1774707690170,213,30
1774707690171,213,20
1774707690171,213,10
1774707690172,213,20
1774707690173,213,10
1774707690173,213,30
1774707690175,213,40
1774707690175,213,20
1774707690177,213,60
1774707690180,213,50
1774707690181,213,30
1774707690182,213,20
1774707690183,213,10
1774707690188,213,60
1774707690188,213,20
1774707690189,213,10
1774707690192,213,10
1774707690192,213,30
1774707690194,213,40
1774707690197,214,10
1774707690197,214,40
1774707690198,214,50
1774707690199,214,20
1774707690204,214,40
1774707690204,214,10
1774707690205,214,10
1774707690205,214,30
1774707690208,214,30
1774707690208,214,30
1774707690212,214,20
1774707690213,214,40
1774707690214,214,80
1774707690214,214,10
1774707690219,214,50
1774707690220,214,30
1774707690220,214,70
1774707690224,214,30
1774707690225,214,10
1774707690231,214,60
1774707690232,214,10
1774707690238,214,10
1774707690239,214,20
1774707690240,214,30
1774707690240,214,10
1774707690243,214,40
1774707690243,215,10
1774707690246,215,10
1774707690246,215,40
1774707690251,215,50
1774707690251,215,50
1774707690252,215,20
1774707690252,215,60
1774707690253,215,20
1774707690259,215,60
1774707690260,215,20
1774707690263,215,30
1774707690263,215,30
1774707690264,215,10
1774707690267,215,30
1774707690268,215,50
1774707690268,215,50
1774707690271,215,10
1774707690271,215,90
1774707690273,215,10
1774707690274,215,20
1774707690276,215,20
1774707690277,215,10
1774707690277,215,10
1774707690278,216,30
1774707690278,216,30
1774707690280,216,10
1774707690282,216,20
1774707690283,216,50
1774707690283,216,20
1774707690284,216,10
1774707690284,216,60
1774707690284,216,10
1774707690285,216,20
1774707690287,216,30
1774707690293,216,30
1774707690293,216,20
1774707690294,216,10
1774707690294,216,30
1774707690295,217,10
1774707690295,217,20
1774707690299,217,10
1774707690304,217,10
1774707690305,217,10
1774707690307,217,30
1774707690307,217,60
1774707690308,217,20
1774707690309,217,40
1774707690310,217,10
1774707690310,217,20
1774707690310,217,60
1774707690311,217,20
1774707690312,217,80
1774707690315,217,60
1774707690316,217,20
1774707690318,217,10
1774707690318,217,70
1774707690318,218,10
1774707690321,218,10
1774707690322,218,30
1774707690322,218,20
1774707690323,218,40
1774707690323,218,10
1774707690324,218,30
1774707690324,218,40
1774707690334,218,30
1774707690334,218,20
1774707690335,218,10
1774707690336,218,40
1774707690336,218,30
1774707690340,218,30
1774707690341,218,30
1774707690342,218,10
1774707690343,218,50
1774707690343,218,20
1774707690346,218,30
1774707690348,218,30
1774707690349,218,40
1774707690349,218,20
1774707690350,218,60
1774707690350,218,30
1774707690353,218,30
1774707690353,219,10
1774707690364,219,50
1774707690365,219,40
1774707690366,219,10
1774707690366,219,30
1774707690366,219,20
1774707690367,219,60
1774707690371,219,20
1774707690372,219,10
1774707690377,219,30
1774707690379,219,10
1774707690381,219,10
1774707690388,219,40
1774707690389,219,60
1774707690390,219,30
1774707690390,219,10
1774707690392,219,10
1774707690393,219,30
1774707690394,219,10
1774707690395,219,10
1774707690396,219,20
1774707690396,219,50
1774707690397,219,40
1774707690398,219,10
1774707690398,219,30
1774707690399,219,30
1774707690401,219,40
1774707690402,219,20
1774707690403,219,50
1774707690406,219,20
1774707690408,219,10
1774707690409,219,50
1774707690412,219,50
1774707690413,219,20
1774707690414,219,50
1774707690417,219,70
1774707690418,220,20
1774707690419,220,30
1774707690419,220,30
1774707690424,220,10
1774707690424,220,10
1774707690425,220,70
1774707690427,220,10
1774707690427,220,20
1774707690432,220,30
1774707690432,220,70
1774707690435,220,30
1774707690435,220,30
1774707690436,220,20
1774707690438,220,20
1774707690438,220,10
1774707690438,220,40
1774707690439,220,10
1774707690440,220,20
1774707690441,220,30
1774707690442,220,40
1774707690442,220,10
1774707690443,220,80
1774707690448,220,80
1774707690448,220,10
1774707690449,220,10
1774707690452,220,10
1774707690454,220,10
1774707690456,220,10
1774707690459,220,50
1774707690460,221,40
1774707690460,221,30
1774707690461,221,50
1774707690462,221,10
1774707690462,221,10
1774707690463,221,40
1774707690465,221,30
1774707690466,221,10
1774707690466,221,30
1774707690466,221,30
1774707690467,221,10
1774707690468,221,20
1774707690476,221,20
1774707690477,221,20
1774707690481,221,10
1774707690481,221,70
1774707690484,221,30
1774707690484,221,40
1774707690485,221,40
1774707690486,221,30
1774707690489,221,20
1774707690489,221,60
1774707690491,221,30
1774707690495,221,50
1774707690496,221,40
1774707690497,221,20
1774707690497,221,50
1774707690498,221,50
1774707690498,222,10
1774707690500,222,60
1774707690501,222,20
1774707690506,222,40
1774707690506,222,20
1774707690507,222,30
1774707690510,222,10
1774707690511,222,60
1774707690512,222,70
1774707690524,222,40
1774707690525,222,10
1774707690528,222,20
1774707690529,222,10
1774707690532,222,10
1774707690533,222,10
1774707690537,222,60
1774707690540,222,30
1774707690540,222,20
1774707690545,222,10
1774707690546,222,10
1774707690556,222,20
1774707690557,222,60
1774707690557,222,20
1774707690558,222,40
1774707690558,222,20
1774707690561,222,30
1774707690564,222,20
1774707690575,222,30
1774707690576,222,20
1774707690576,222,30
1774707690578,222,30
1774707690582,222,20
1774707690583,222,10
1774707690583,222,30
1774707690586,222,60
1774707690589,222,40
1774707690590,222,30
1774707690600,222,10
1774707690600,222,40
1774707690602,222,40
1774707690602,222,30
1774707690603,222,10
1774707690610,222,40
1774707690613,222,10
1774707690613,222,20
1774707690616,222,30
1774707690617,222,60
1774707690617,222,10
1774707690618,222,60
1774707690618,222,30
1774707690619,222,50
1774707690619,223,20
1774707690620,223,30
1774707690622,223,20
1774707690629,223,10
1774707690629,223,30
1774707690629,223,40
1774707690632,223,20
1774707690632,223,20
1774707690633,223,10
1774707690633,223,70
1774707690635,223,20
1774707690635,223,30
1774707690635,223,30
1774707690638,223,50
1774707690639,223,40
1774707690641,223,20
1774707690643,223,80
1774707690644,223,90
1774707690645,223,10
1774707690648,223,10
1774707690648,223,10
1774707690649,223,70
1774707690651,223,30
1774707690651,223,70
1774707690654,223,20
1774707690661,223,60
1774707690665,223,40
1774707690666,223,50
1774707690667,223,50
1774707690669,223,10
1774707690671,223,40
1774707690671,223,50
1774707690673,223,30
1774707690677,223,40
1774707690679,223,20
1774707690679,224,20
1774707690690,224,20
1774707690690,224,50
1774707690692,224,20
1774707690692,224,40
1774707690693,224,30
1774707690694,224,10
1774707690694,224,10
1774707690696,224,90
1774707690698,224,80
1774707690698,224,10
1774707690700,224,10
1774707690700,224,30
1774707690700,224,20
1774707690706,224,30
1774707690708,224,20
1774707690709,224,30
1774707690710,224,60
1774707690712,224,40
1774707690713,224,40
1774707690714,224,20
1774707690714,224,60
1774707690715,224,20
1774707690718,224,20
1774707690719,224,30
1774707690720,224,40
1774707690720,224,60
1774707690722,224,40
1774707690722,224,60
1774707690724,224,30
1774707690724,224,30
1774707690729,224,20
1774707690731,224,10
1774707690731,224,10
1774707690732,224,20
1774707690735,224,50
1774707690735,224,10
1774707690740,224,30
1774707690741,224,10
1774707690744,224,50
1774707690744,224,20
1774707690745,224,30
1774707690747,224,10
1774707690748,225,20
1774707690753,225,60
1774707690754,225,30
1774707690761,225,70
1774707690762,225,10
1774707690763,225,80
1774707690768,225,10
1774707690768,225,60
1774707690769,225,30
1774707690774,225,90
1774707690774,225,10
1774707690778,225,40
1774707690780,225,40
1774707690780,225,20
1774707690784,225,10
1774707690789,225,20
1774707690790,225,50
1774707690791,225,30
1774707690791,225,10
1774707690794,225,70
1774707690794,225,10
1774707690795,225,50
1774707690796,225,30
1774707690797,225,40
1774707690798,225,30
1774707690799,225,20
1774707690811,225,40
1774707690812,225,20
1774707690813,225,50
1774707690813,225,20
1774707690814,225,60
1774707690815,226,10
1774707690818,226,30
1774707690820,226,20
1774707690822,226,40
1774707690822,226,20
1774707690825,226,10
1774707690827,226,10
1774707690827,226,50
1774707690831,226,40
1774707690833,226,60
1774707690834,226,30
1774707690835,226,40
1774707690835,226,40
1774707690844,226,10
1774707690844,226,30
1774707690848,226,40
1774707690849,226,20
1774707690849,226,30
1774707690850,226,20
1774707690855,226,60
1774707690856,226,20
1774707690857,226,50
1774707690857,226,20
1774707690858,226,70
1774707690858,226,30
1774707690871,226,10
1774707690872,226,20
1774707690875,226,40
1774707690876,226,30
1774707690876,226,10
1774707690876,226,10
1774707690877,226,10
1774707690877,226,50
1774707690878,226,30
1774707690879,227,20
1774707690879,227,20
1774707690886,227,10
1774707690886,227,50
1774707690892,227,40
1774707690892,227,30
1774707690900,227,60
1774707690902,227,10
1774707690902,227,50
1774707690902,227,20
1774707690903,227,40
1774707690903,227,50
1774707690905,227,30
1774707690905,227,60
1774707690906,227,10
1774707690906,227,20
1774707690908,227,20
1774707690913,227,70
1774707690913,227,10
1774707690914,227,10
1774707690915,227,10
1774707690919,227,50
1774707690919,227,50
1774707690922,227,20
1774707690923,227,50
1774707690939,227,30
1774707690943,227,10
1774707690943,227,80
1774707690948,227,10
1774707690948,227,20
1774707690948,227,20
1774707690949,227,10
1774707690954,228,20
1774707690955,228,30
1774707690955,228,60
1774707690956,228,10
1774707690960,228,30
1774707690963,228,90
1774707690965,228,10
1774707690965,228,30
1774707690966,228,50
1774707690966,228,30
1774707690969,228,10
1774707690974,228,10
1774707690976,228,40
1774707690977,228,10
1774707690978,228,30
1774707690978,228,10
1774707690978,228,50
1774707690979,228,10
1774707690979,228,40
1774707690979,228,20
1774707690980,228,10
1774707690985,228,30
1774707690985,228,20
1774707690985,229,30
1774707690986,229,10
1774707690986,229,20
1774707690987,229,10
1774707690990,229,60
1774707690991,229,10
1774707690992,229,10
1774707690993,229,70
1774707690993,229,20
1774707690994,229,20
1774707690996,229,60
1774707690996,229,30
1774707690996,229,10
1774707690997,229,80
1774707691002,229,10
1774707691002,229,40
1774707691002,229,20
1774707691005,229,10
1774707691007,229,20
1774707691008,229,40
1774707691009,229,10
1774707691009,230,10
1774707691010,230,40
1774707691015,230,10
1774707691015,230,30
1774707691022,230,30
1774707691023,230,30
1774707691023,230,40
1774707691024,230,10
1774707691026,230,70
1774707691026,230,10
1774707691031,230,10
1774707691031,230,60
1774707691031,230,10
1774707691034,230,30
1774707691039,230,30
1774707691039,231,10
1774707691046,231,10
1774707691048,231,30
1774707691048,231,10
1774707691049,231,50
1774707691054,231,50
1774707691055,232,20
1774707691063,232,90
1774707691064,232,10
1774707691069,232,10
1774707691073,232,50
1774707691081,232,10
1774707691081,232,40
1774707691082,232,20
1774707691085,232,80
1774707691087,232,10
1774707691088,232,90
1774707691089,232,10
1774707691089,233,10
1774707691089,233,60
1774707691090,233,10
1774707691090,233,20
1774707691095,233,20
1774707691098,233,10
1774707691100,233,10
1774707691103,233,20
1774707691103,233,60
1774707691107,233,40
1774707691108,233,40
1774707691109,233,10
1774707691112,233,20
1774707691112,233,10
1774707691113,233,50
1774707691116,233,20
1774707691116,233,70
1774707691117,233,30
1774707691117,233,60
1774707691121,233,10
1774707691123,233,20
1774707691123,233,40
1774707691123,233,10
1774707691124,233,10
1774707691126,233,10
1774707691127,233,10
1774707691128,233,30
1774707691128,234,10
1774707691129,234,10
1774707691133,234,10
1774707691134,234,40
1774707691134,234,50
1774707691137,234,50
1774707691138,234,40
1774707691138,234,10
1774707691139,234,10
1774707691139,234,70
1774707691142,234,30
1774707691143,234,40
1774707691144,235,10
1774707691145,235,20
1774707691145,235,20
1774707691150,235,60
1774707691150,235,30
1774707691151,236,10
1774707691151,236,30
1774707691153,236,20
1774707691153,236,10
1774707691157,236,50
1774707691157,236,10
1774707691158,236,30
1774707691158,236,40
1774707691161,236,40
1774707691167,237,10
1774707691169,237,80
1774707691169,237,20
1774707691170,237,50
1774707691177,237,20
1774707691181,237,10
1774707691182,237,60
1774707691183,237,30
1774707691183,237,40
1774707691183,237,30
1774707691187,237,60
1774707691194,237,10
1774707691197,237,20
1774707691197,237,10
1774707691198,237,10
1774707691198,238,40
1774707691200,238,50
1774707691200,238,30
1774707691201,238,60
1774707691203,238,10
1774707691203,239,30
1774707691204,239,30
1774707691205,239,10
1774707691206,239,20
1774707691207,239,80
1774707691211,240,70
1774707691212,240,30
1774707691216,240,30
1774707691216,240,30
1774707691217,241,60
1774707691218,241,20
1774707691218,242,10
1774707691220,242,30
1774707691222,243,80
1774707691226,244,10
1774707691226,244,30
1774707691227,244,30
1774707691228,244,20
1774707691229,245,40
1774707691229,246,20
1774707691230,246,10
1774707691238,246,30
1774707691241,246,30
1774707691242,246,50
1774707691242,246,10
1774707691245,246,90
1774707691247,247,50
1774707691247,247,10
1774707691252,247,50
1774707691253,247,60
1774707691255,247,20
1774707691257,247,20
1774707691261,247,10
1774707691268,247,50
1774707691268,247,40
1774707691269,247,60
1774707691274,250,10
1774707691274,250,50
1774707691276,250,50
1774707691277,250,60
1774707691277,250,30
1774707691282,250,70
1774707691283,251,30
1774707691284,252,40
1774707691286,252,50
1774707691288,252,10
1774707691289,252,80
1774707691290,252,10
1774707691291,252,50
1774707691296,252,20
1774707691297,252,20
1774707691299,252,40
1774707691300,254,60
1774707691302,254,40
1774707691303,255,40
1774707691304,255,30
1774707691305,255,60
1774707691307,255,40
1774707691308,255,30
1774707691308,255,10
1774707691309,255,40
1774707691310,255,40
1774707691311,255,10
1774707691311,257,10
1774707691311,257,10
1774707691312,257,40
1774707691313,257,10
1774707691320,257,20
1774707691321,257,50
1774707691321,257,20
1774707691328,258,10
1774707691328,258,20
1774707691329,258,20
1774707691329,258,70
1774707691332,258,50
1774707691333,258,30
1774707691338,258,10
1774707691338,258,70
1774707691338,258,20
1774707691339,258,10
1774707691345,258,20
1774707691345,258,20
1774707691348,258,10
1774707691350,258,20
1774707691350,259,20
1774707691350,259,10
1774707691354,259,10
1774707691354,259,30
1774707691359,259,20
1774707691360,260,10
1774707691360,260,30
1774707691363,260,20
1774707691363,260,70
1774707691368,260,20
1774707691369,260,50
1774707691371,260,80
1774707691371,261,20
1774707691372,261,30
1774707691375,261,20
1774707691377,261,30
1774707691377,261,40
1774707691378,261,60
1774707691379,261,10
1774707691382,261,30
1774707691384,261,10
1774707691384,261,20
1774707691384,261,10
1774707691385,261,10
1774707691386,261,30
1774707691386,262,50
1774707691388,262,30
1774707691393,262,10
1774707691394,262,70
1774707691400,262,20
1774707691401,262,50
1774707691401,262,30
1774707691404,262,60
1774707691407,262,10
1774707691407,262,80
1774707691410,262,60
1774707691412,262,40
1774707691413,262,50
1774707691413,262,50
1774707691417,262,40
1774707691417,262,30
1774707691418,262,20
1774707691420,262,10
1774707691423,262,30
1774707691423,262,20
1774707691424,262,50
1774707691425,262,40
1774707691426,262,10
1774707691430,262,60
1774707691430,262,30
1774707691431,262,10
1774707691453,262,20
1774707691454,262,40
1774707691455,263,40
1774707691458,263,60
1774707691461,263,40
1774707691462,263,20
1774707691466,263,20
1774707691466,263,70
1774707691468,263,60
1774707691469,263,10
1774707691469,263,60
1774707691470,263,20
1774707691472,263,40
1774707691477,263,30
1774707691478,263,40
1774707691478,263,30
1774707691482,263,30
1774707691483,263,60
1774707691483,263,30
1774707691484,263,20
1774707691487,263,20
1774707691487,264,10
1774707691488,264,20
1774707691490,264,10
1774707691490,264,40
1774707691491,264,30
1774707691493,264,10
1774707691494,264,50
1774707691495,264,10
1774707691495,264,20
1774707691496,264,60
1774707691499,264,20
1774707691499,264,10
1774707691500,264,10
1774707691501,264,20
1774707691511,264,10
1774707691511,264,30
1774707691512,264,30
1774707691512,264,10
1774707691513,264,80
1774707691514,264,20
1774707691515,265,10
1774707691515,265,60
1774707691518,265,10
1774707691519,265,70
1774707691524,265,50
1774707691524,265,20
1774707691525,265,20
1774707691527,265,60
1774707691528,265,20
1774707691529,265,40
1774707691530,265,50
1774707691530,265,10
1774707691532,265,20
1774707691533,266,20
1774707691533,266,50
1774707691535,266,40
1774707691536,266,50
1774707691538,266,10
1774707691539,266,20
1774707691545,266,40
1774707691548,266,40
1774707691548,266,10
1774707691549,266,60
1774707691558,266,30
1774707691561,266,50
1774707691562,266,30
1774707691565,266,40
1774707691568,266,10
1774707691569,266,20
1774707691572,266,40
1774707691573,266,20
1774707691574,266,20
1774707691575,266,20
1774707691577,266,50
1774707691577,266,40
1774707691580,266,30
1774707691580,266,40
1774707691581,266,30
1774707691581,266,70
1774707691582,266,10
1774707691592,266,60
1774707691593,266,20
1774707691595,266,20
1774707691596,266,20
1774707691596,267,40
1774707691596,267,10
1774707691597,267,40
1774707691598,267,10
1774707691599,267,70
1774707691600,267,30
1774707691600,267,10
1774707691601,267,20
1774707691603,267,20
1774707691605,267,20
1774707691606,267,60
1774707691607,267,10
1774707691607,267,70
1774707691608,267,20
1774707691608,267,10
1774707691611,267,70
1774707691614,267,10
1774707691615,267,30
1774707691615,267,10
1774707691616,267,10
1774707691616,267,20
1774707691616,267,10
1774707691616,267,50
1774707691621,267,10
1774707691621,267,40
1774707691622,267,10
1774707691622,267,40
1774707691630,267,20
1774707691631,267,80
1774707691631,267,20
1774707691632,267,10
1774707691635,267,60
1774707691635,267,20
1774707691636,267,10
1774707691636,267,20
1774707691637,267,10
1774707691638,267,30
1774707691638,267,20
1774707691639,267,50
1774707691639,267,30
1774707691640,268,20
1774707691641,268,10
1774707691641,268,30
1774707691641,268,40
1774707691644,268,20
1774707691645,268,50
1774707691646,268,10
1774707691646,268,10
1774707691650,268,90
1774707691655,268,10
1774707691656,268,20
1774707691666,268,70
1774707691668,268,60
1774707691674,268,20
1774707691676,268,10
1774707691677,268,30
1774707691678,268,30
1774707691679,268,40
1774707691680,268,40
1774707691683,268,10
1774707691683,268,20
1774707691687,268,20
1774707691688,268,80
1774707691694,268,50
1774707691694,268,30
1774707691697,268,50
1774707691697,268,40
1774707691698,269,10
1774707691700,269,10
1774707691706,269,20
1774707691708,269,50
1774707691708,269,20
1774707691709,269,20
1774707691709,269,10
1774707691709,269,60
1774707691710,269,30
1774707691711,269,30
1774707691715,269,30
1774707691722,269,40
1774707691723,269,20
1774707691725,269,50
1774707691728,269,30
1774707691729,269,60
1774707691730,269,20
1774707691731,269,70
1774707691732,269,10
1774707691733,269,80
1774707691733,269,10
1774707691734,269,40
1774707691737,269,20
1774707691737,270,20
1774707691737,270,10
1774707691738,270,10
1774707691738,270,50
1774707691738,270,50
1774707691741,270,50
1774707691742,270,20
1774707691747,270,20
1774707691748,270,60
1774707691748,270,20
1774707691749,270,20
1774707691749,270,20
1774707691752,270,10
1774707691752,270,20
1774707691757,270,10
1774707691757,270,30
1774707691762,270,20
1774707691762,270,10
1774707691763,270,40
1774707691763,270,10
1774707691763,270,70
1774707691767,270,20
1774707691767,270,10
1774707691773,270,30
1774707691774,270,20
1774707691776,270,10
1774707691778,270,10
1774707691778,270,40
1774707691784,270,40
1774707691784,270,10
1774707691787,270,40
1774707691792,270,40
1774707691794,270,10
1774707691794,271,80
1774707691801,271,70
1774707691802,271,20
1774707691803,271,20
1774707691803,271,10
1774707691808,271,10
1774707691808,271,10
1774707691810,271,10
1774707691811,271,10
1774707691811,271,50
1774707691812,271,20
1774707691814,271,10
1774707691814,271,20
1774707691815,271,40
1774707691819,271,60
1774707691827,271,30
1774707691827,271,20
1774707691828,271,20
1774707691830,271,30
1774707691831,271,80
1774707691833,271,10
1774707691833,271,20
1774707691833,271,10
1774707691834,272,10
1774707691834,272,20
1774707691834,272,20
1774707691835,272,10
1774707691835,272,10
1774707691835,272,20
1774707691838,272,30
1774707691838,272,10
1774707691838,272,10
1774707691838,272,20
1774707691839,272,40
1774707691840,272,30
1774707691841,272,30
1774707691842,272,40
1774707691844,272,10
1774707691844,272,10
1774707691847,272,40
1774707691849,272,60
1774707691852,272,20
1774707691852,272,20
1774707691853,272,20
1774707691853,272,50
1774707691855,272,30
1774707691855,272,40
1774707691859,272,30
1774707691863,272,10
1774707691863,272,20
1774707691863,272,50
1774707691866,272,40
1774707691866,272,10
1774707691866,272,10
1774707691867,272,20
1774707691867,273,40
1774707691873,273,30
1774707691873,273,50
1774707691874,273,40
1774707691874,273,10
1774707691878,273,70
1774707691882,273,10
1774707691882,273,80
1774707691882,273,10
1774707691885,273,50
1774707691890,273,40
1774707691890,273,40
1774707691893,273,60
1774707691893,273,30
1774707691894,273,70
1774707691896,273,60
1774707691902,273,30
1774707691903,273,30
1774707691903,273,30
1774707691904,273,30
1774707691905,273,10
1774707691906,273,20
1774707691906,273,10
1774707691907,273,10
1774707691908,273,30
1774707691909,273,50
1774707691912,273,20
1774707691913,273,10
1774707691913,273,40
1774707691915,273,40
1774707691918,273,20
1774707691923,273,40
1774707691927,273,20
1774707691927,274,30
1774707691931,274,50
1774707691932,274,20
1774707691933,274,50
1774707691938,274,30
1774707691938,274,20
1774707691940,274,40
1774707691942,274,30
1774707691944,274,10
1774707691944,274,40
1774707691947,274,10
1774707691948,274,30
1774707691949,274,50
1774707691952,274,10
1774707691953,274,40
1774707691953,274,20
1774707691954,274,30
1774707691959,274,50
1774707691959,274,30
1774707691960,274,40
1774707691961,274,20
1774707691962,274,10
1774707691962,274,20
1774707691963,274,30
1774707691965,274,20
1774707691965,275,10
1774707691966,275,10
1774707691973,275,60
1774707691977,275,50
1774707691977,275,20
1774707691985,275,60
1774707691988,275,10
1774707691989,275,10
1774707691990,275,60
1774707691990,275,30
1774707691991,275,30
1774707691991,275,40
1774707691993,275,60
1774707691994,275,20
1774707691995,275,60
1774707691995,275,20
1774707691997,275,50
1774707691999,275,10
1774707691999,275,50
1774707691999,275,10
1774707692000,275,20
1774707692001,275,50
1774707692002,275,10
1774707692002,275,50
1774707692003,275,30
1774707692003,275,10
1774707692004,275,40
1774707692004,275,10
1774707692007,275,40
1774707692008,275,30
1774707692008,275,60
1774707692011,275,10
1774707692015,275,30
1774707692015,275,20
1774707692021,275,30
1774707692021,275,20
1774707692022,275,50
1774707692023,275,50
1774707692025,275,10
1774707692026,275,30
1774707692026,275,40
1774707692028,275,20
1774707692031,275,10
1774707692042,275,30
1774707692043,275,20
1774707692044,275,70
1774707692044,275,30
1774707692045,275,60
1774707692049,275,10
1774707692050,276,10
1774707692051,276,50
1774707692053,276,30
1774707692053,276,10
1774707692056,276,20
1774707692059,276,10
1774707692062,276,20
1774707692064,276,30
1774707692066,276,10
1774707692067,276,30
1774707692069,276,20
1774707692069,276,70
1774707692070,276,10
1774707692076,276,40
1774707692081,276,10
1774707692082,276,40
1774707692082,276,40
1774707692083,276,10
1774707692083,276,30
1774707692084,276,30
1774707692084,276,10
1774707692087,276,30
1774707692087,276,50
1774707692090,276,20
1774707692090,276,30
1774707692093,276,20
1774707692093,276,80
1774707692099,276,10
1774707692099,276,10
1774707692099,276,30
1774707692100,276,30
1774707692100,276,30
1774707692101,276,40
1774707692103,276,80
1774707692106,276,80
1774707692106,276,10
1774707692112,276,50
1774707692118,277,60
1774707692119,277,20
1774707692120,277,10
1774707692125,277,60
1774707692130,277,30
1774707692130,277,70
1774707692131,277,30
1774707692133,277,10
1774707692133,277,10
1774707692133,277,10
1774707692136,277,50
1774707692136,277,50
1774707692139,277,40
1774707692140,277,20
1774707692140,277,20
1774707692143,277,20
1774707692143,277,20
1774707692144,277,20
1774707692145,277,20
1774707692151,277,30
1774707692152,277,40
1774707692152,277,30
1774707692153,277,10
1774707692159,277,30
1774707692161,277,20
1774707692162,277,10
1774707692163,277,10
1774707692163,277,50
1774707692163,277,30
1774707692164,277,40
1774707692166,277,30
1774707692166,277,10
1774707692171,277,60
1774707692171,277,10
1774707692171,277,20
1774707692171,277,10
1774707692172,277,40
1774707692178,277,10
1774707692183,277,30
1774707692183,277,20
1774707692183,277,10
1774707692184,277,30
1774707692192,277,10
1774707692193,277,20
1774707692194,277,20
1774707692194,277,20
1774707692194,277,30
1774707692197,277,20
1774707692197,277,10
1774707692198,278,60
1774707692202,278,60
1774707692202,278,10
1774707692202,278,20
1774707692203,278,40
1774707692203,278,20
1774707692204,278,10
1774707692207,278,20
1774707692211,278,20
1774707692212,278,30
1774707692213,278,40
1774707692224,278,50
1774707692224,278,40
1774707692230,278,30
1774707692230,278,10
1774707692231,278,50
1774707692232,278,20
1774707692237,278,40
1774707692237,278,40
1774707692238,278,10
1774707692238,278,30
1774707692239,278,20
1774707692239,278,10
1774707692240,278,40
1774707692244,278,20
1774707692245,278,30
1774707692246,278,10
1774707692246,278,50
1774707692257,278,70
1774707692258,278,10
1774707692259,278,40
1774707692260,278,30
1774707692263,278,10
1774707692264,278,20
1774707692265,278,50
1774707692265,278,40
1774707692268,278,20
1774707692269,278,50
1774707692276,278,20
1774707692277,278,60
1774707692278,278,40
1774707692278,278,10
1774707692279,278,30
1774707692280,278,20
1774707692286,278,10
1774707692292,278,50
1774707692295,278,20
1774707692296,278,30
1774707692297,278,90
1774707692297,278,10
1774707692298,278,60
1774707692299,278,30
1774707692303,278,60
1774707692305,278,10
1774707692308,279,50
